DATE	TIME	OPEN	HIGH	LOW	CLOSE	TICKVOL	VOL	SPREAD
2018.08.29	00:00:00	1.09228	1.09462	1.08718	1.09339	77839	0	22
2018.08.29	04:00:00	1.09339	1.09448	1.09325	1.09432	10392	0	40
2018.08.29	08:00:00	1.09434	1.09452	1.08907	1.08915	20288	0	40
2018.08.29	12:00:00	1.08915	1.08950	1.08831	1.08943	15287	0	40
2018.08.29	16:00:00	1.08943	1.08948	1.08702	1.08859	26399	0	40
2018.08.29	20:00:00	1.08859	1.08887	1.08749	1.08818	9405	0	19
2018.08.30	00:00:00	1.08733	1.09602	1.08733	1.08937	75929	0	27
2018.08.30	04:00:00	1.08951	1.09540	1.08949	1.09421	16705	0	40
2018.08.30	08:00:00	1.09418	1.09598	1.09325	1.09488	17465	0	40
2018.08.30	12:00:00	1.09489	1.09590	1.09369	1.09392	14261	0	40
2018.08.30	16:00:00	1.09393	1.09541	1.09326	1.09356	21278	0	40
2018.08.30	20:00:00	1.09355	1.09398	1.09021	1.09099	10410	0	31
2018.08.31	00:00:00	1.09033	1.09330	1.08153	1.09117	80996	0	13
2018.08.31	04:00:00	1.09117	1.09214	1.09092	1.09115	15186	0	40
2018.08.31	08:00:00	1.09115	1.09158	1.08841	1.08910	17093	0	40
2018.08.31	12:00:00	1.08910	1.08958	1.08822	1.08870	17469	0	40
2018.08.31	16:00:00	1.08870	1.09013	1.08578	1.08612	26262	0	40
2018.08.31	20:00:00	1.08613	1.08662	1.08520	1.08538	10158	0	40
2018.09.03	00:00:00	1.08411	1.09321	1.08347	1.08833	55078	0	40
2018.09.03	04:00:00	1.08833	1.08895	1.08575	1.08832	12554	0	40
2018.09.03	08:00:00	1.08832	1.09044	1.08740	1.09044	14463	0	40
2018.09.03	12:00:00	1.09044	1.09171	1.09003	1.09168	12061	0	40
2018.09.03	16:00:00	1.09168	1.09310	1.09126	1.09151	8106	0	40
2018.09.03	20:00:00	1.09151	1.09271	1.09099	1.09253	6420	0	25
2018.09.04	00:00:00	1.09240	1.09752	1.08979	1.09127	69837	0	19
2018.09.04	04:00:00	1.09127	1.09467	1.08968	1.09446	12624	0	40
2018.09.04	08:00:00	1.09448	1.09589	1.09335	1.09520	19395	0	40
2018.09.04	12:00:00	1.09520	1.09722	1.09429	1.09622	16369	0	40
2018.09.04	16:00:00	1.09623	1.09746	1.09388	1.09543	20353	0	40
2018.09.04	20:00:00	1.09542	1.09593	1.09437	1.09477	7726	0	41
2018.09.05	00:00:00	1.09399	1.10196	1.08943	1.09742	76805	0	40
2018.09.05	04:00:00	1.09742	1.10186	1.09609	1.09630	15147	0	40
2018.09.05	08:00:00	1.09629	1.09707	1.09156	1.09431	17558	0	40
2018.09.05	12:00:00	1.09431	1.09434	1.09208	1.09286	12869	0	40
2018.09.05	16:00:00	1.09286	1.09302	1.09094	1.09105	20812	0	20
2018.09.05	20:00:00	1.09105	1.09157	1.08984	1.09108	6990	0	24
2018.09.06	00:00:00	1.08955	1.09285	1.08816	1.08937	79789	0	40
2018.09.06	04:00:00	1.08937	1.09090	1.08808	1.08919	13548	0	40
2018.09.06	08:00:00	1.08923	1.09106	1.08868	1.09053	16492	0	40
2018.09.06	12:00:00	1.09053	1.09162	1.08977	1.09104	14249	0	40
2018.09.06	16:00:00	1.09104	1.09205	1.09035	1.09105	19470	0	40
2018.09.06	20:00:00	1.09102	1.09270	1.09095	1.09150	9207	0	40
2018.09.07	00:00:00	1.08968	1.09298	1.08600	1.09263	85364	0	40
2018.09.07	04:00:00	1.09264	1.09270	1.08846	1.08877	16088	0	40
2018.09.07	08:00:00	1.08877	1.08962	1.08695	1.08751	15518	0	40
2018.09.07	12:00:00	1.08751	1.08917	1.08634	1.08827	17553	0	40
2018.09.07	16:00:00	1.08827	1.09001	1.08626	1.08732	22837	0	40
2018.09.07	20:00:00	1.08732	1.08834	1.08619	1.08687	8363	0	40
2018.09.10	00:00:00	1.08638	1.09074	1.08525	1.08920	64160	0	40
2018.09.10	04:00:00	1.08919	1.09060	1.08841	1.09039	12628	0	40
2018.09.10	08:00:00	1.09039	1.09043	1.08807	1.09013	13186	0	40
2018.09.10	12:00:00	1.09014	1.09047	1.08845	1.08936	9233	0	40
2018.09.10	16:00:00	1.08936	1.08991	1.08795	1.08874	11498	0	40
2018.09.10	20:00:00	1.08874	1.09044	1.08869	1.08966	4828	0	23
2018.09.11	00:00:00	1.08924	1.09182	1.08689	1.08962	69639	0	31
2018.09.11	04:00:00	1.08961	1.09106	1.08758	1.09068	11882	0	40
2018.09.11	08:00:00	1.09068	1.09096	1.08875	1.08932	13257	0	40
2018.09.11	12:00:00	1.08932	1.09044	1.08862	1.09007	13040	0	40
2018.09.11	16:00:00	1.09007	1.09114	1.08922	1.09089	13512	0	40
2018.09.11	20:00:00	1.09089	1.09167	1.09047	1.09059	5880	0	40
2018.09.12	00:00:00	1.08828	1.09427	1.08752	1.09108	73063	0	21
2018.09.12	04:00:00	1.09108	1.09152	1.08914	1.09010	7537	0	40
2018.09.12	08:00:00	1.09012	1.09193	1.08960	1.09140	13987	0	40
2018.09.12	12:00:00	1.09140	1.09254	1.09089	1.09188	12023	0	40
2018.09.12	16:00:00	1.09188	1.09416	1.09077	1.09298	20833	0	40
2018.09.12	20:00:00	1.09298	1.09404	1.09244	1.09289	7592	0	26
2018.09.13	00:00:00	1.09103	1.09792	1.09103	1.09345	72399	0	40
2018.09.13	04:00:00	1.09344	1.09705	1.09334	1.09600	10991	0	40
2018.09.13	08:00:00	1.09601	1.09671	1.09490	1.09614	10179	0	40
2018.09.13	12:00:00	1.09614	1.09783	1.09604	1.09628	14351	0	40
2018.09.13	16:00:00	1.09627	1.09757	1.09485	1.09564	20319	0	40
2018.09.13	20:00:00	1.09564	1.09601	1.09398	1.09434	6110	0	21
2018.09.14	00:00:00	1.09299	1.09495	1.08156	1.09304	65934	0	31
2018.09.14	04:00:00	1.09303	1.09303	1.09162	1.09242	8427	0	40
2018.09.14	08:00:00	1.09241	1.09399	1.09236	1.09309	11478	0	40
2018.09.14	12:00:00	1.09307	1.09393	1.09181	1.09255	12805	0	40
2018.09.14	16:00:00	1.09254	1.09441	1.09125	1.09325	18218	0	40
2018.09.14	20:00:00	1.09325	1.09398	1.09178	1.09207	7699	0	29
2018.09.17	00:00:00	1.09135	1.09282	1.08875	1.09181	63451	0	40
2018.09.17	04:00:00	1.09181	1.09202	1.09088	1.09148	7684	0	40
2018.09.17	08:00:00	1.09148	1.09272	1.09099	1.09251	10074	0	40
2018.09.17	12:00:00	1.09251	1.09263	1.09065	1.09164	11588	0	40
2018.09.17	16:00:00	1.09168	1.09216	1.09036	1.09121	13359	0	40
2018.09.17	20:00:00	1.09121	1.09169	1.09041	1.09130	6658	0	20
2018.09.18	00:00:00	1.08895	1.09638	1.08756	1.09011	89547	0	40
2018.09.18	04:00:00	1.09010	1.09196	1.08932	1.09105	18019	0	40
2018.09.18	08:00:00	1.09105	1.09350	1.09094	1.09267	21021	0	40
2018.09.18	12:00:00	1.09266	1.09346	1.09179	1.09276	14274	0	40
2018.09.18	16:00:00	1.09277	1.09570	1.09218	1.09505	19133	0	40
2018.09.18	20:00:00	1.09505	1.09632	1.09500	1.09576	9798	0	40
2018.09.19	00:00:00	1.09604	1.10017	1.09183	1.09652	81340	0	40
2018.09.19	04:00:00	1.09652	1.10011	1.09628	1.09731	13467	0	40
2018.09.19	08:00:00	1.09731	1.09780	1.09607	1.09628	16286	0	40
2018.09.19	12:00:00	1.09631	1.09785	1.09578	1.09737	13591	0	40
2018.09.19	16:00:00	1.09737	1.09896	1.09731	1.09799	18898	0	40
2018.09.19	20:00:00	1.09799	1.09871	1.09735	1.09739	5190	0	19
2018.09.20	00:00:00	1.09681	1.09981	1.08920	1.09336	81951	0	40
2018.09.20	04:00:00	1.09336	1.09336	1.09114	1.09194	10381	0	40
2018.09.20	08:00:00	1.09192	1.09248	1.09046	1.09125	13781	0	40
2018.09.20	12:00:00	1.09125	1.09181	1.09042	1.09073	16133	0	40
2018.09.20	16:00:00	1.09072	1.09158	1.08912	1.09007	15099	0	40
2018.09.20	20:00:00	1.09006	1.09025	1.08904	1.08996	6477	0	40
2018.09.21	00:00:00	1.08972	1.09143	1.08461	1.09032	75423	0	40
2018.09.21	04:00:00	1.09032	1.09134	1.08896	1.08925	10381	0	40
2018.09.21	08:00:00	1.08926	1.09035	1.08831	1.08943	16451	0	40
2018.09.21	12:00:00	1.08943	1.09064	1.08821	1.08937	14118	0	40
2018.09.21	16:00:00	1.08937	1.09060	1.08845	1.09040	18231	0	40
2018.09.21	20:00:00	1.09040	1.09071	1.08951	1.08972	3924	0	25
2018.09.24	00:00:00	1.08783	1.09240	1.08736	1.08860	69164	0	40
2018.09.24	04:00:00	1.08860	1.08959	1.08801	1.08929	9088	0	40
2018.09.24	08:00:00	1.08928	1.09064	1.08871	1.08985	13206	0	40
2018.09.24	12:00:00	1.08985	1.09132	1.08949	1.09004	10836	0	27
2018.09.24	16:00:00	1.09005	1.09230	1.08960	1.09153	16903	0	40
2018.09.24	20:00:00	1.09153	1.09226	1.09082	1.09082	4566	0	40
2018.09.25	00:00:00	1.09001	1.09296	1.08860	1.09209	71647	0	30
2018.09.25	04:00:00	1.09209	1.09267	1.09005	1.09020	10722	0	40
2018.09.25	08:00:00	1.09023	1.09090	1.08970	1.08997	15802	0	40
2018.09.25	12:00:00	1.08997	1.09063	1.08972	1.09019	12351	0	40
2018.09.25	16:00:00	1.09019	1.09063	1.08981	1.09011	14476	0	40
2018.09.25	20:00:00	1.09011	1.09062	1.08968	1.09016	5881	0	30
2018.09.26	00:00:00	1.09008	1.09257	1.08602	1.09061	75537	0	40
2018.09.26	04:00:00	1.08971	1.09016	1.08566	1.08954	13686	0	40
2018.09.26	08:00:00	1.08954	1.09010	1.08899	1.09007	10517	0	40
2018.09.26	12:00:00	1.09007	1.09068	1.08961	1.09038	9818	0	40
2018.09.26	16:00:00	1.09038	1.09137	1.08979	1.08986	13312	0	40
2018.09.26	20:00:00	1.08985	1.09250	1.08826	1.08851	19408	0	29
2018.09.27	00:00:00	1.08736	1.09184	1.08583	1.08969	79559	0	40
2018.09.27	04:00:00	1.08969	1.09172	1.08944	1.09049	13886	0	40
2018.09.27	08:00:00	1.09051	1.09056	1.08777	1.08896	22343	0	40
2018.09.27	12:00:00	1.08896	1.08928	1.08790	1.08879	11039	0	40
2018.09.27	16:00:00	1.08879	1.08999	1.08736	1.08977	13528	0	40
2018.09.27	20:00:00	1.08976	1.09014	1.08920	1.08930	6456	0	21
2018.09.28	00:00:00	1.08836	1.09277	1.08772	1.08946	72984	0	40
2018.09.28	04:00:00	1.08949	1.09180	1.08924	1.09171	11580	0	40
2018.09.28	08:00:00	1.09171	1.09265	1.09112	1.09208	11608	0	40
2018.09.28	12:00:00	1.09206	1.09220	1.08969	1.09086	9894	0	40
2018.09.28	16:00:00	1.09086	1.09231	1.09014	1.09050	14067	0	40
2018.09.28	20:00:00	1.09050	1.09086	1.08947	1.09000	4655	0	16
2018.10.01	00:00:00	1.08961	1.09335	1.08915	1.09061	68629	0	40
2018.10.01	04:00:00	1.09058	1.09115	1.08982	1.09066	9221	0	40
2018.10.01	08:00:00	1.09066	1.09187	1.08995	1.09113	10377	0	40
2018.10.01	12:00:00	1.09113	1.09324	1.09105	1.09248	13311	0	40
2018.10.01	16:00:00	1.09248	1.09269	1.09079	1.09138	13225	0	40
2018.10.01	20:00:00	1.09138	1.09253	1.09042	1.09174	4945	0	22
2018.10.02	00:00:00	1.09051	1.09510	1.08893	1.09414	82170	0	40
2018.10.02	04:00:00	1.09414	1.09447	1.09322	1.09368	8831	0	40
2018.10.02	08:00:00	1.09368	1.09376	1.08891	1.08898	19449	0	40
2018.10.02	12:00:00	1.08898	1.09059	1.08883	1.08956	13529	0	40
2018.10.02	16:00:00	1.08956	1.09067	1.08886	1.08940	13545	0	40
2018.10.02	20:00:00	1.08940	1.08994	1.08886	1.08945	4677	0	39
2018.10.03	00:00:00	1.08935	1.09295	1.08891	1.09166	76808	0	40
2018.10.03	04:00:00	1.09166	1.09174	1.09003	1.09107	15687	0	40
2018.10.03	08:00:00	1.09107	1.09176	1.08942	1.08994	14974	0	40
2018.10.03	12:00:00	1.08993	1.09119	1.08879	1.09111	13826	0	40
2018.10.03	16:00:00	1.09113	1.09288	1.09013	1.09044	16229	0	40
2018.10.03	20:00:00	1.09042	1.09128	1.08949	1.08979	7177	0	40
2018.10.04	00:00:00	1.08942	1.09327	1.08901	1.09213	75454	0	40
2018.10.04	04:00:00	1.09213	1.09314	1.09082	1.09109	11076	0	40
2018.10.04	08:00:00	1.09109	1.09160	1.08892	1.09022	19498	0	40
2018.10.04	12:00:00	1.09022	1.09159	1.08975	1.09068	14125	0	40
2018.10.04	16:00:00	1.09069	1.09141	1.08897	1.09119	17018	0	40
2018.10.04	20:00:00	1.09122	1.09261	1.09084	1.09235	5590	0	32
2018.10.05	00:00:00	1.09149	1.09523	1.09056	1.09086	71296	0	40
2018.10.05	04:00:00	1.09086	1.09290	1.09025	1.09256	10607	0	40
2018.10.05	08:00:00	1.09256	1.09307	1.09135	1.09257	12437	0	40
2018.10.05	12:00:00	1.09257	1.09389	1.09113	1.09329	16618	0	40
2018.10.05	16:00:00	1.09329	1.09495	1.09281	1.09474	20160	0	40
2018.10.05	20:00:00	1.09475	1.09507	1.09387	1.09501	6332	0	40
2018.10.08	00:00:00	1.09417	1.09754	1.09327	1.09673	65600	0	40
2018.10.08	04:00:00	1.09673	1.09710	1.09530	1.09537	9942	0	40
2018.10.08	08:00:00	1.09537	1.09583	1.09334	1.09404	12615	0	40
2018.10.08	12:00:00	1.09404	1.09581	1.09366	1.09536	14018	0	40
2018.10.08	16:00:00	1.09537	1.09722	1.09484	1.09632	12928	0	40
2018.10.08	20:00:00	1.09629	1.09737	1.09612	1.09637	5771	0	36
2018.10.09	00:00:00	1.09575	1.09927	1.09183	1.09762	70232	0	36
2018.10.09	04:00:00	1.09762	1.09915	1.09677	1.09817	12857	0	40
2018.10.09	08:00:00	1.09814	1.09918	1.09762	1.09848	12862	0	40
2018.10.09	12:00:00	1.09851	1.09859	1.09678	1.09723	13799	0	40
2018.10.09	16:00:00	1.09723	1.09817	1.09663	1.09749	16995	0	40
2018.10.09	20:00:00	1.09749	1.09784	1.09655	1.09716	6355	0	29
2018.10.10	00:00:00	1.09699	1.09888	1.09273	1.09676	77137	0	40
2018.10.10	04:00:00	1.09676	1.09769	1.09605	1.09769	9975	0	40
2018.10.10	08:00:00	1.09769	1.09868	1.09729	1.09791	12762	0	40
2018.10.10	12:00:00	1.09791	1.09882	1.09726	1.09820	12585	0	40
2018.10.10	16:00:00	1.09820	1.09874	1.09528	1.09672	20123	0	40
2018.10.10	20:00:00	1.09672	1.09711	1.09266	1.09295	11173	0	24
2018.10.11	00:00:00	1.09273	1.09500	1.08950	1.09314	107436	0	40
2018.10.11	04:00:00	1.09314	1.09346	1.09155	1.09182	20065	0	40
2018.10.11	08:00:00	1.09182	1.09460	1.09157	1.09311	19112	0	40
2018.10.11	12:00:00	1.09311	1.09492	1.09176	1.09225	19819	0	40
2018.10.11	16:00:00	1.09225	1.09288	1.09046	1.09096	34606	0	40
2018.10.11	20:00:00	1.09096	1.09168	1.08935	1.09119	15825	0	18
2018.10.12	00:00:00	1.09099	1.09522	1.08809	1.09149	84170	0	40
2018.10.12	04:00:00	1.09149	1.09308	1.09065	1.09233	11533	0	40
2018.10.12	08:00:00	1.09233	1.09304	1.09127	1.09145	15386	0	40
2018.10.12	12:00:00	1.09145	1.09516	1.09136	1.09443	15730	0	40
2018.10.12	16:00:00	1.09442	1.09490	1.09205	1.09222	22381	0	40
2018.10.12	20:00:00	1.09224	1.09320	1.09164	1.09263	8648	0	31
2018.10.15	00:00:00	1.09296	1.09401	1.08764	1.09150	79973	0	40
2018.10.15	04:00:00	1.09150	1.09320	1.09135	1.09258	12490	0	40
2018.10.15	08:00:00	1.09258	1.09343	1.09176	1.09200	17514	0	40
2018.10.15	12:00:00	1.09200	1.09248	1.09090	1.09140	14672	0	40
2018.10.15	16:00:00	1.09140	1.09162	1.08955	1.08975	19582	0	40
2018.10.15	20:00:00	1.08974	1.09017	1.08777	1.08797	7008	0	21
2018.10.16	00:00:00	1.08763	1.08952	1.08147	1.08473	80523	0	40
2018.10.16	04:00:00	1.08473	1.08650	1.08427	1.08487	15067	0	40
2018.10.16	08:00:00	1.08487	1.08513	1.08279	1.08299	16093	0	40
2018.10.16	12:00:00	1.08297	1.08373	1.08250	1.08333	14426	0	40
2018.10.16	16:00:00	1.08333	1.08498	1.08135	1.08265	15735	0	40
2018.10.16	20:00:00	1.08265	1.08445	1.08253	1.08374	4896	0	39
2018.10.17	00:00:00	1.08366	1.08586	1.08215	1.08299	84820	0	40
2018.10.17	04:00:00	1.08299	1.08387	1.08204	1.08370	13651	0	40
2018.10.17	08:00:00	1.08368	1.08549	1.08267	1.08539	19835	0	40
2018.10.17	12:00:00	1.08540	1.08575	1.08382	1.08390	16596	0	40
2018.10.17	16:00:00	1.08390	1.08485	1.08219	1.08470	17820	0	40
2018.10.17	20:00:00	1.08470	1.08576	1.08413	1.08478	8224	0	40
2018.10.18	00:00:00	1.08503	1.08992	1.08362	1.08900	88303	0	40
2018.10.18	04:00:00	1.08900	1.08923	1.08757	1.08764	13952	0	40
2018.10.18	08:00:00	1.08771	1.08806	1.08571	1.08702	17515	0	40
2018.10.18	12:00:00	1.08702	1.08791	1.08605	1.08662	16361	0	40
2018.10.18	16:00:00	1.08661	1.08693	1.08450	1.08564	22018	0	40
2018.10.18	20:00:00	1.08564	1.08601	1.08433	1.08477	11008	0	23
2018.10.19	00:00:00	1.08433	1.08736	1.07671	1.08469	88657	0	40
2018.10.19	04:00:00	1.08468	1.08526	1.08255	1.08320	13103	0	40
2018.10.19	08:00:00	1.08321	1.08366	1.08026	1.08086	21430	0	40
2018.10.19	12:00:00	1.08086	1.08228	1.08015	1.08159	19758	0	40
2018.10.19	16:00:00	1.08157	1.08268	1.08066	1.08074	22624	0	40
2018.10.19	20:00:00	1.08075	1.08163	1.07966	1.07989	8159	0	40
2018.10.22	00:00:00	1.07585	1.08202	1.06756	1.07706	79006	0	40
2018.10.22	04:00:00	1.07705	1.07860	1.07689	1.07798	13771	0	40
2018.10.22	08:00:00	1.07796	1.07966	1.07776	1.07889	20975	0	40
2018.10.22	12:00:00	1.07889	1.08087	1.07888	1.08038	17433	0	18
2018.10.22	16:00:00	1.08029	1.08192	1.07945	1.08098	15616	0	17
2018.10.22	20:00:00	1.08101	1.08121	1.08036	1.08040	5443	0	29
2018.10.23	00:00:00	1.06756	1.08148	1.06756	1.07907	87971	0	28
2018.10.23	04:00:00	1.07907	1.08047	1.07891	1.07951	15642	0	40
2018.10.23	08:00:00	1.07951	1.07988	1.07828	1.07932	25658	0	40
2018.10.23	12:00:00	1.07931	1.07987	1.07740	1.07783	24470	0	40
2018.10.23	16:00:00	1.07782	1.07962	1.07761	1.07919	23549	0	40
2018.10.23	20:00:00	1.07920	1.08141	1.07904	1.08084	7408	0	14
2018.10.24	00:00:00	1.08059	1.08423	1.08007	1.08207	85722	0	40
2018.10.24	04:00:00	1.08207	1.08227	1.08088	1.08156	14265	0	40
2018.10.24	08:00:00	1.08156	1.08281	1.08117	1.08194	24785	0	40
2018.10.24	12:00:00	1.08194	1.08412	1.08167	1.08261	20841	0	40
2018.10.24	16:00:00	1.08261	1.08404	1.08118	1.08313	23242	0	40
2018.10.24	20:00:00	1.08313	1.08380	1.08165	1.08166	11003	0	40
2018.10.25	00:00:00	1.08040	1.08688	1.08016	1.08405	87690	0	33
2018.10.25	04:00:00	1.08406	1.08612	1.08380	1.08484	14455	0	40
2018.10.25	08:00:00	1.08485	1.08515	1.08356	1.08414	22342	0	40
2018.10.25	12:00:00	1.08414	1.08590	1.08414	1.08549	24041	0	40
2018.10.25	16:00:00	1.08549	1.08613	1.08343	1.08574	27183	0	40
2018.10.25	20:00:00	1.08574	1.08685	1.08469	1.08506	9123	0	27
2018.10.26	00:00:00	1.08416	1.08783	1.08286	1.08484	103233	0	31
2018.10.26	04:00:00	1.08484	1.08569	1.08275	1.08538	22861	0	40
2018.10.26	08:00:00	1.08540	1.08726	1.08535	1.08659	28247	0	40
2018.10.26	12:00:00	1.08659	1.08713	1.08515	1.08674	27121	0	40
2018.10.26	16:00:00	1.08674	1.08763	1.08478	1.08734	27342	0	40
2018.10.26	20:00:00	1.08734	1.08778	1.08518	1.08583	10913	0	40
2018.10.29	00:00:00	1.08665	1.08820	1.08069	1.08677	82900	0	40
2018.10.29	04:00:00	1.08677	1.08747	1.08434	1.08446	11194	0	40
2018.10.29	08:00:00	1.08445	1.08524	1.08285	1.08311	17283	0	40
2018.10.29	12:00:00	1.08310	1.08407	1.08272	1.08328	21411	0	40
2018.10.29	16:00:00	1.08328	1.08423	1.08213	1.08251	17012	0	40
2018.10.29	20:00:00	1.08253	1.08254	1.08054	1.08215	9342	0	39
2018.10.30	00:00:00	1.08102	1.08460	1.08102	1.08211	84439	0	40
2018.10.30	04:00:00	1.08211	1.08421	1.08163	1.08232	15019	0	40
2018.10.30	08:00:00	1.08232	1.08355	1.08197	1.08306	17660	0	40
2018.10.30	12:00:00	1.08305	1.08393	1.08219	1.08306	20526	0	40
2018.10.30	16:00:00	1.08306	1.08420	1.08124	1.08297	17938	0	22
2018.10.30	20:00:00	1.08297	1.08449	1.08226	1.08359	7517	0	30
2018.10.31	00:00:00	1.08377	1.08570	1.07970	1.08103	81691	0	40
2018.10.31	04:00:00	1.08100	1.08271	1.08086	1.08231	8749	0	40
2018.10.31	08:00:00	1.08232	1.08383	1.08208	1.08366	16767	0	40
2018.10.31	12:00:00	1.08364	1.08535	1.08349	1.08401	21195	0	40
2018.10.31	16:00:00	1.08402	1.08559	1.08363	1.08488	23564	0	40
2018.10.31	20:00:00	1.08490	1.08568	1.08424	1.08514	8599	0	23
2018.11.01	00:00:00	1.08513	1.08775	1.08164	1.08509	91287	0	40
2018.11.01	04:00:00	1.08509	1.08526	1.08183	1.08232	14167	0	40
2018.11.01	08:00:00	1.08232	1.08323	1.08163	1.08306	22099	0	40
2018.11.01	12:00:00	1.08306	1.08425	1.08219	1.08321	22401	0	40
2018.11.01	16:00:00	1.08322	1.08451	1.08178	1.08223	24201	0	40
2018.11.01	20:00:00	1.08223	1.08394	1.08168	1.08385	6893	0	24
2018.11.02	00:00:00	1.08214	1.08587	1.07863	1.08187	94335	0	40
2018.11.02	04:00:00	1.08187	1.08402	1.08075	1.08387	17887	0	40
2018.11.02	08:00:00	1.08387	1.08579	1.08370	1.08560	24292	0	40
2018.11.02	12:00:00	1.08561	1.08561	1.08216	1.08329	26992	0	40
2018.11.02	16:00:00	1.08330	1.08368	1.08145	1.08232	24257	0	40
2018.11.02	20:00:00	1.08232	1.08287	1.08186	1.08233	7473	0	35
2018.11.05	00:00:00	1.08311	1.08356	1.08019	1.08252	73768	0	37
2018.11.05	04:00:00	1.08251	1.08348	1.08157	1.08229	11101	0	40
2018.11.05	08:00:00	1.08228	1.08260	1.08030	1.08063	19278	0	40
2018.11.05	12:00:00	1.08063	1.08110	1.08009	1.08061	17621	0	40
2018.11.05	16:00:00	1.08061	1.08149	1.08014	1.08062	15167	0	40
2018.11.05	20:00:00	1.08061	1.08177	1.08041	1.08139	6658	0	41
2018.11.06	00:00:00	1.08124	1.08504	1.07445	1.08268	74874	0	40
2018.11.06	04:00:00	1.08270	1.08491	1.08241	1.08405	10096	0	40
2018.11.06	08:00:00	1.08406	1.08441	1.08290	1.08343	21994	0	40
2018.11.06	12:00:00	1.08343	1.08450	1.08241	1.08257	20712	0	40
2018.11.06	16:00:00	1.08257	1.08310	1.08191	1.08211	16300	0	40
2018.11.06	20:00:00	1.08211	1.08312	1.07449	1.07526	7762	0	20
2018.11.07	00:00:00	1.07494	1.07646	1.06951	1.07242	107790	0	40
2018.11.07	04:00:00	1.07240	1.07339	1.07134	1.07142	21410	0	40
2018.11.07	08:00:00	1.07142	1.07465	1.07136	1.07350	24253	0	40
2018.11.07	12:00:00	1.07350	1.07635	1.07342	1.07492	24718	0	40
2018.11.07	16:00:00	1.07491	1.07520	1.07214	1.07247	18306	0	40
2018.11.07	20:00:00	1.07244	1.07443	1.06795	1.07202	12669	0	40
2018.11.08	00:00:00	1.07136	1.07575	1.07091	1.07123	86764	0	40
2018.11.08	04:00:00	1.07123	1.07329	1.07093	1.07225	14327	0	40
2018.11.08	08:00:00	1.07225	1.07490	1.07191	1.07477	23129	0	40
2018.11.08	12:00:00	1.07477	1.07520	1.07371	1.07506	19493	0	40
2018.11.08	16:00:00	1.07507	1.07565	1.07361	1.07441	17699	0	40
2018.11.08	20:00:00	1.07441	1.07558	1.07395	1.07404	12778	0	27
2018.11.09	00:00:00	1.07403	1.07659	1.06583	1.07406	94195	0	40
2018.11.09	04:00:00	1.07408	1.07538	1.07339	1.07431	15142	0	40
2018.11.09	08:00:00	1.07431	1.07483	1.07337	1.07442	22765	0	40
2018.11.09	12:00:00	1.07442	1.07445	1.07266	1.07349	18783	0	40
2018.11.09	16:00:00	1.07351	1.07383	1.07209	1.07261	20151	0	40
2018.11.09	20:00:00	1.07260	1.07290	1.07144	1.07148	7238	0	40
2018.11.12	00:00:00	1.07223	1.07396	1.06756	1.07195	83650	0	40
2018.11.12	04:00:00	1.07195	1.07214	1.07108	1.07151	12890	0	40
2018.11.12	08:00:00	1.07151	1.07188	1.07060	1.07093	22853	0	40
2018.11.12	12:00:00	1.07093	1.07119	1.06816	1.06818	18252	0	40
2018.11.12	16:00:00	1.06820	1.06919	1.06750	1.06894	16325	0	40
2018.11.12	20:00:00	1.06896	1.06943	1.06845	1.06895	6045	0	24
2018.11.13	00:00:00	1.06836	1.06978	1.06613	1.06799	97123	0	40
2018.11.13	04:00:00	1.06803	1.06970	1.06713	1.06857	19780	0	40
2018.11.13	08:00:00	1.06856	1.06910	1.06657	1.06665	20566	0	40
2018.11.13	12:00:00	1.06665	1.06775	1.06636	1.06742	20777	0	40
2018.11.13	16:00:00	1.06742	1.06762	1.06625	1.06695	23728	0	40
2018.11.13	20:00:00	1.06695	1.06718	1.06602	1.06688	9366	0	25
2018.11.14	00:00:00	1.06624	1.06903	1.06081	1.06723	103977	0	40
2018.11.14	04:00:00	1.06726	1.06726	1.06446	1.06489	20018	0	40
2018.11.14	08:00:00	1.06488	1.06528	1.06108	1.06162	21202	0	40
2018.11.14	12:00:00	1.06162	1.06399	1.06115	1.06353	17448	0	40
2018.11.14	16:00:00	1.06353	1.06475	1.06130	1.06185	23731	0	40
2018.11.14	20:00:00	1.06184	1.06534	1.06182	1.06402	18693	0	19
2018.11.15	00:00:00	1.06150	1.07117	1.06110	1.06908	108907	0	40
2018.11.15	04:00:00	1.06907	1.07042	1.06874	1.06885	17580	0	40
2018.11.15	08:00:00	1.06885	1.07008	1.06642	1.06702	25535	0	40
2018.11.15	12:00:00	1.06702	1.06735	1.06505	1.06606	24977	0	40
2018.11.15	16:00:00	1.06607	1.06691	1.06340	1.06472	27332	0	40
2018.11.15	20:00:00	1.06471	1.06721	1.06450	1.06513	11703	0	40
2018.11.16	00:00:00	1.06429	1.06742	1.06316	1.06457	85343	0	40
2018.11.16	04:00:00	1.06457	1.06543	1.06341	1.06423	14037	0	40
2018.11.16	08:00:00	1.06423	1.06724	1.06408	1.06651	16897	0	40
2018.11.16	12:00:00	1.06651	1.06670	1.06502	1.06612	15634	0	40
2018.11.16	16:00:00	1.06612	1.06724	1.06468	1.06554	20876	0	40
2018.11.16	20:00:00	1.06554	1.06639	1.06464	1.06524	7366	0	40
